model,k,trial_id,speaker,fold,condition,identity,target_rank,minimum_confidence,mean_confidence,log_confidence_variance,source_path,confidence_source
timbrewm,8,10,chinese:SSB0012,5,targeted,756,4,0.5313887000,0.6185277998,-5.8137309988,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,native decoder bit marginal
timbrewm,8,10,chinese:SSB0012,5,targeted,679,5,0.5234068632,0.6014972717,-5.8362063220,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,native decoder bit marginal
timbrewm,8,10,chinese:SSB0012,5,targeted,129,6,0.5551589429,0.6122877419,-6.3907802026,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,native decoder bit marginal
timbrewm,8,10,chinese:SSB0012,5,targeted,677,7,0.5337764025,0.6067207783,-5.9292860912,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,native decoder bit marginal
timbrewm,8,10,chinese:SSB0012,5,targeted,685,9,0.5653007925,0.6129854053,-6.1201870580,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,native decoder bit marginal
timbrewm,8,10,chinese:SSB0012,5,targeted,951,10,0.5259705782,0.5916605830,-6.0073725351,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,average,340,,0.5110973716,0.5948889703,-5.5922511184,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,single,928,,0.6880620420,0.7258434147,-7.4727036884,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,targeted,325,1,0.5785652697,0.6582955927,-5.7592211976,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,targeted,85,2,0.5115563869,0.6327823848,-5.7981790987,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,targeted,340,3,0.5400010645,0.6315973014,-5.9265285350,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,targeted,341,4,0.5259889960,0.6266363651,-5.6265171306,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,targeted,468,5,0.5767188370,0.6415847361,-5.7939981643,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,targeted,68,6,0.5146356225,0.6304387540,-5.5104637146,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,targeted,84,7,0.5202554464,0.6218686581,-5.4160705278,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,targeted,452,8,0.5687152743,0.6409829944,-5.6478765813,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,targeted,469,9,0.5678851604,0.6413801998,-5.5405804900,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,11,chinese:SSB0012,5,targeted,981,10,0.5327472687,0.6321496308,-5.5918120055,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,average,4,,0.5088954568,0.5866025656,-5.5028397867,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,single,523,,0.6850993037,0.7151516974,-7.8132617886,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,targeted,166,1,0.5712226629,0.6195351958,-6.4394015953,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,targeted,582,2,0.5235520601,0.5987996817,-5.6144084161,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,targeted,198,3,0.5485178232,0.6136017084,-5.8643117373,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,targeted,579,4,0.5672304332,0.6065149248,-5.8370751407,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,targeted,520,5,0.5617209673,0.6136123240,-6.3267824361,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,targeted,12,6,0.5700830221,0.6143080264,-7.1774465167,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,targeted,4,7,0.5106961131,0.6050849557,-6.1379338630,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,targeted,515,8,0.5135309100,0.5992689580,-5.6065095190,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,targeted,134,9,0.5444494486,0.6050034344,-6.2712261680,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,12,chinese:SSB0016,3,targeted,522,10,0.5094786286,0.6011489987,-5.9435427743,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,average,353,,0.5140963793,0.5947304666,-5.5116060205,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,single,806,,0.6663474739,0.7097406834,-7.4912772981,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,targeted,866,1,0.5717626810,0.6271509111,-6.1895627301,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,targeted,802,2,0.5680805147,0.6228081226,-6.4629696363,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,targeted,870,3,0.5427547693,0.6223355055,-5.2930386067,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,targeted,98,4,0.5460090041,0.6268288046,-5.9812169461,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,targeted,354,5,0.5501961708,0.6278466672,-6.2756728923,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,targeted,356,6,0.5476905107,0.6255283505,-6.4188257623,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,targeted,818,7,0.5209916830,0.6052748680,-5.7595696880,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,targeted,352,8,0.5888609588,0.6247903436,-8.1373754553,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,targeted,306,9,0.5344753861,0.6053486288,-6.1313326590,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,13,chinese:SSB0016,3,targeted,868,10,0.5294409990,0.6185025841,-5.4717745001,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,average,765,,0.5027884841,0.5716257632,-5.1982562620,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,single,706,,0.6744537354,0.7134186715,-7.7537001094,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,targeted,710,1,0.5554376841,0.6245183080,-6.1988212658,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,targeted,199,2,0.5679192245,0.6224409103,-5.9411164144,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,targeted,134,3,0.5386075377,0.6156434715,-5.9216433301,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,targeted,583,4,0.5481435657,0.6053962648,-6.1232934381,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,targeted,722,5,0.5175077915,0.6083010167,-6.2689084068,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,targeted,198,6,0.5534366369,0.6158805668,-5.6389111564,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,targeted,578,7,0.5228338838,0.6182583898,-5.9939313496,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,targeted,594,8,0.5352030396,0.6090922415,-5.8804544384,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,targeted,626,9,0.5502589345,0.6017593861,-6.3113240299,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,14,chinese:SSB0016,3,targeted,711,10,0.5248900652,0.6157744765,-5.7015169761,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,average,488,,0.5149727762,0.5713487446,-5.5138067691,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,single,107,,0.6916701794,0.7199741721,-8.1445061688,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,targeted,507,1,0.5447280407,0.6222998291,-6.1023771254,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,targeted,499,2,0.5136177838,0.6041552842,-6.0653459840,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,targeted,363,3,0.5661307871,0.6239547312,-6.3992087119,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,targeted,677,4,0.5363478065,0.6057528228,-5.9957285039,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,targeted,505,6,0.5615901351,0.6154051602,-6.7416245280,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,targeted,753,7,0.5401372910,0.6021607190,-6.0262366208,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,targeted,737,8,0.5346930325,0.6067418873,-6.3264210723,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,targeted,709,9,0.5230149627,0.6009433448,-6.1845824406,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,15,chinese:SSB0018,2,targeted,497,10,0.5077630281,0.6018524379,-6.2249069361,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,average,973,,0.5037817359,0.5733702034,-5.7430061148,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,single,932,,0.6767643988,0.7209583640,-7.5288868378,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,targeted,1011,1,0.5616984367,0.6279752910,-6.3571110864,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,targeted,1015,2,0.5619015694,0.6186964959,-5.8460494553,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,targeted,499,4,0.5587246120,0.6197976679,-6.4665788621,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,targeted,991,5,0.5536196232,0.6185823739,-5.9326940418,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,targeted,935,6,0.5371192694,0.6157700092,-5.2515173494,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,targeted,998,7,0.5507772267,0.6139447600,-5.4549311443,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,targeted,999,8,0.5616285205,0.6159994662,-5.5609963271,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,targeted,933,9,0.5272702575,0.6151437789,-5.6662005754,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,16,chinese:SSB0018,2,targeted,995,10,0.5644944012,0.6218826205,-6.1875825454,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,native decoder bit marginal
timbrewm,8,17,chinese:SSB0018,2,average,750,,0.5020300746,0.5605586469,-6.1794205963,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,native decoder bit marginal
timbrewm,8,17,chinese:SSB0018,2,single,841,,0.7090090215,0.7285622150,-8.3489787294,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,native decoder bit marginal
timbrewm,8,17,chinese:SSB0018,2,targeted,864,1,0.5540786982,0.6178951025,-6.7496238037,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,native decoder bit marginal
